region,comuna,titulo,fecha,bajada,link,medio,label,score
Maule,Sagrada Familia,Sagrada Familia: Evaluación Ambiental se pronunció con rotundo rechazo a centro de engorda de Cerdos,2023-06-21,"La iniciativa pretendía instalar un centro para más de 22 mil animales, con los efectos que ello traería consigo: contaminación,",https://www.radiocondell.cl/2023/05/28/%25EF%25BB%25BFsagrada-familia-evaluacion-ambiental-se-pronuncio-con-rotundo-rechazo-a-centro-de-engorda-de-cerdos/,Radio Condell,conflicto,0.7084600329399109
Maule,Sagrada Familia,Seremi del Medio Ambiente y Gobierno Regional del Maule dan inicio a Programa de Recambio de Calefactores,2017-06-16,Los habitantes de las zonas urbanas de nueve comunas de la Región del Maule tienen la oportunidad de cambiar sus antiguas estufas a leña por,https://mma.gob.cl/seremi-del-medio-ambiente-y-gobierno-regional-del-maule-dan-inicio-a-programa-de-recambio-de-calefactores/,mma.gob.cl,conflicto,0.6155096292495728
Maule,Sagrada Familia,Rellenos sanitarios del Maule podrían ser sancionados,2018-06-17,"Se trata de las instalaciones “Relleno sanitario El Guanaco”, de la comuna de Teno, y “San Roque”, ubicado en la comuna de San Clemente.77 個月前",https://www.elamaule.cl/noticia/sociedad/rellenos-sanitarios-del-maule-podrian-ser-sancionados,www.elamaule.cl,conflicto,0.8173962831497192
Maule,San Clemente,"Tribunal acogió parcialmente reclamación en contra de multa por $650 millones contra relleno sanitario San Roque, ubicado en del Maule | Tribunal Ambiental",2024-08-21,El Segundo Tribunal Ambiental acogió parcialmente una reclamación en contra de multa de 817.4 UTA (más de $650 millones) ordenada por la,https://tribunalambiental.cl/tribunal-acogio-parcialmente-reclamacion-en-contra-de-multa-por-650-millones-contra-relleno-sanitario-san-roque-ubicado-en-del-maule/,Tribunal Ambiental |,conflicto,0.5553126931190491
Maule,San Clemente,Los problemas cognitivos que afectan a los niños que conviven con la agroindustria de la zona de Talca,2021-08-19,"A propósito de la grave crisis climática de la que dio cuenta la ONU en su reciente informe, INTERFERENCIA re-publica la serie de reportajes",https://interferencia.cl/articulos/los-problemas-cognitivos-que-afectan-los-ninos-que-conviven-con-la-agroindustria-de-la-0,Interferencia |,conflicto,0.8034994006156921
Maule,San Clemente,El horizonte de Los Cóndores II: La disputa territorial que amenaza la conectividad del Maule Sur,2018-06-17,"La habilitación de brazos comunicantes con Colbún, Yerbas Buenas y Linares desde la frontera es parte de los compromisos ambientales",https://www.elciudadano.com/chile/el-horizonte-de-los-condores-ii-la-disputa-territorial-que-amenaza-la-conectividad-del-maule-sur/05/29/,elciudadano.com,conflicto,0.942889928817749
Maule,San Clemente,Problemática Ambiental: El uso de agroquímicos en las zonas limítrofes del Maule,2020-07-18,"El vínculo entre la actividad agrícola y la salud de nuestro medioambiente y personas, está siendo cada día más cuestionado.52 個月前",https://www.elnaveghable.cl/noticia/agro/problematica-ambiental-el-uso-de-agroquimicos-en-las-zonas-limitrofes-del-maule,El Naveghable,conflicto,0.8791730999946594
Maule,San Clemente,Rellenos sanitarios del Maule podrían ser sancionados,2018-06-17,"Se trata de las instalaciones “Relleno sanitario El Guanaco”, de la comuna de Teno, y “San Roque”, ubicado en la comuna de San Clemente.77 個月前",https://www.elamaule.cl/noticia/sociedad/rellenos-sanitarios-del-maule-podrian-ser-sancionados,www.elamaule.cl,conflicto,0.8173962831497192
Maule,San Javier de Loncomilla,"[VIDEO] Denuncian que criadero de cerdos busca operar ilegalmente en San Javier, Región del Maule",2016-03-15,Por: Alberto Muñoz / resumen.cl La empresa Coexca S. A. pretende instalar en el camino hacia la localidad de Sauzal en la comuna de San,https://resumen.cl/articulos/vecinos-denuncian-que-criadero-de-cerdos-de-coexca-busca-operar-ilegalmente-en-sauzal-comuna-de-san-javier,Resumen.cl,conflicto,0.6443539261817932
Maule,San Javier de Loncomilla,La heladería del Maule que conquistó a Carozzi,2022-08-20,La semana pasada se dio a conocer que el gigante de los alimentos chileno comprará la conocida compañía de helados para aumentar su posición,https://dfmas.df.cl/df-mas/por-dentro/la-heladeria-del-maule-que-conquisto-a-carozzi,Diario Financiero,conflicto,0.5251487493515015
Maule,Talca,Conflicto ambiental en Antofagasta: Prohibición de ramadas en Humedal La Chimba abre debate sobre el Río Claro en Talca,2024-09-20,La resolución abre el debate sobre la realización de este tipo de actividades que son una amenaza para el ecosistema de los humedales.2 個月前,https://www.diarioelcentro.cl/2024/09/12/conflicto-ambiental-en-antofagasta-prohibicion-de-ramadas-en-humedal-la-chimba-abre-debate-sobre-el-rio-claro-en-talca/,Diario El Centro,conflicto,0.9079406261444092
Maule,Talca,SMA inicia sancionatorio contra Faenadora Coexca en la Región del Maule,2022-12-20,"La instalación, ubicada en la comuna de Maule, incumplió las medidas relativas al estudio de impacto de olores y la plantación de eucaliptos",https://portal.sma.gob.cl/index.php/sma-inicia-sancionatorio-contra-faenadora-coexca-en-la-region-del-maule/,Superintendencia Del Medio Ambiente – Gobierno de Chile,conflicto,0.73003089427948
Maule,Talca,INDH de Maule se reunió con vecinos de San Javier e incorporará pugna por planta de cerdos a Mapa de Conflictos Socioambientales,2022-12-20,"Se trata de un criadero de la empresa Coexca, que motivó una resolución de la justicia en defensa de los residentes de seis comunidades",https://www.indh.cl/indh-de-maule-se-reunio-con-vecinos-de-san-javier-e-incorporara-pugna-por-planta-de-cerdos-a-mapa-de-conflictos-socioambientales/,Instituto Nacional de Derechos Humanos (INDH),conflicto,0.6960749626159668
Maule,Talca,Diagnóstico económico y social del Maule realizado por el CEGES muestra problemáticas de urgente atención,2020-10-18,"Así lo explica el investigador Dr. Guillermo Riquelme, quien señala que este diagnóstico sirve de base para el análisis y discusión social",https://www.uautonoma.cl/noticias/diagnostico-economico-y-social-del-maule-realizado-por-el-ceges-muestra-problematicas-de-urgente-atencion/,Universidad Autónoma de Chile,conflicto,0.5782100558280945
Maule,Talca,Emergencia ambiental: Linares vive crítico episodio de contaminación este miércoles,2023-06-21,"El principal problema de la comuna maulina es el consumo de leña y otros dendroenergéticos sólidos. Además, Talca y Maule están hoy bajo",https://cooperativa.cl/noticias/pais/medioambiente/contaminacion/emergencia-ambiental-linares-vive-critico-episodio-de-contaminacion/2023-06-14/110015.html,Cooperativa.cl,conflicto,0.9598035216331482
Maule,Talca,"Diputado Jorge Guzmán por modificación del PDA: ""terminamos con una discriminación”",2023-02-19,Contraloría y el Ministerio de Medio Ambiente informaron sobre la modificación oficial del artículo 61 del Plan de Descontaminación,https://www.diarioelheraldo.cl/noticia/diputado-jorge-guzman-por-modificacion-del-pda-terminamos-con-una-discriminacion,Diario El Heraldo Linares,conflicto,0.846973180770874
Maule,Talca,Corte Suprema confirma que empresa de crianza de cerdos Coexca vulnera el derecho a vivir en un medio ambiente libre de contaminación en San Javier,2020-06-18,"La Jefa regional de El Maule, Nadia Gutiérrez, destaca que la sentencia de la Corte Suprema es “un triunfo para la comunidad de San Javier”,",https://www.indh.cl/corte-suprema-confirma-que-empresa-de-crianza-de-cerdos-coexca-vulnera-el-derecho-a-vivir-en-un-medio-ambiente-libre-de-contaminacion-en-san-javier/,Instituto Nacional de Derechos Humanos (INDH),conflicto,0.7398931980133057
Maule,Talca,El horizonte de Los Cóndores II: La disputa territorial que amenaza la conectividad del Maule Sur,2018-06-17,"La habilitación de brazos comunicantes con Colbún, Yerbas Buenas y Linares desde la frontera es parte de los compromisos ambientales",https://www.elciudadano.com/chile/el-horizonte-de-los-condores-ii-la-disputa-territorial-que-amenaza-la-conectividad-del-maule-sur/05/29/,elciudadano.com,conflicto,0.942889928817749
Maule,Talca,Acusan posible conflicto de interés de Intendente del Maule con empresa Agrosuper,2019-10-18,Un pronunciamiento para aclarar sus vínculos con un gigantesco proyecto avícola en la zona de Cauquenes pidió al Intendente de la Región del,https://www.elciudadano.com/chile/acusan-posible-conflicto-de-interes-de-intendente-del-maule-con-empresa-agrosuper/09/25/,elciudadano.com,conflicto,0.9486657977104188
Maule,Teno,El Maule: Acusan conflicto de interés del Ministro de Agricultura por proyecto de embalse del Río Teno,2019-06-18,"El 26 de mayo pasado, en una entrevista con el diario La Prensa de Curicó, el Ministro de Agricultura, Antonio Walker, hizo un guiño al",https://www.elciudadano.com/chile/el-maule-acusan-conflicto-de-interes-del-ministro-de-agricultura-por-proyecto-de-embalse-del-rio-teno/06/03/,elciudadano.com,conflicto,0.9483690857887268
Maule,Vichuquén,Sentencia a favor de la protección medioambiental: Corte de Apelaciones de Talca ordena el restablecimiento del Estero Llico,2024-05-21,"En una reciente decisión judicial, se ha acogido el recurso de protección presentado por vecinas y vecinos en contra de la Municipalidad de",https://www.fima.cl/2024/05/13/sentencia-a-favor-de-la-proteccion-medioambiental-corte-de-apelaciones-de-talca-ordena-el-restablecimiento-del-estero-llico/,ONG Fima,conflicto,0.6530981063842773
Maule,Vichuquén,Escala conflicto en Vichuquén: vecinos quieren llevar al SEIA proyecto inmobiliario,2019-07-18,"En la zona, el conflicto es entre la Organización Unión Comunal Lago Vichuquén y la inmobiliaria Office Hunter, quienes buscan poner un",https://www.elmostrador.cl/dia/2019/06/28/escala-conflicto-en-vichuquen-vecinos-quieren-llevar-al-seia-proyecto-inmobiliario/,El Mostrador,conflicto,0.9330625534057616
Maule,Villa Alegre,La crisis de la basura que amenaza a la Provincia de Linares,2023-02-19,"La crisis sanitaria producto de la basura, es un tema cada vez más tangible en el sur de Chile. La falta de infraestructura para el",https://www.diarioelheraldo.cl/noticia/la-crisis-de-la-basura-que-amenaza-a-la-provincia-de-linares-,Diario El Heraldo Linares,conflicto,0.924582540988922
Maule,Yerbas Buenas,El horizonte de Los Cóndores II: La disputa territorial que amenaza la conectividad del Maule Sur,2018-06-17,"La habilitación de brazos comunicantes con Colbún, Yerbas Buenas y Linares desde la frontera es parte de los compromisos ambientales",https://www.elciudadano.com/chile/el-horizonte-de-los-condores-ii-la-disputa-territorial-que-amenaza-la-conectividad-del-maule-sur/05/29/,elciudadano.com,conflicto,0.942889928817749
Maule,Yerbas Buenas,La crisis de la basura que amenaza a la Provincia de Linares,2023-02-19,"La crisis sanitaria producto de la basura, es un tema cada vez más tangible en el sur de Chile. La falta de infraestructura para el",https://www.diarioelheraldo.cl/noticia/la-crisis-de-la-basura-que-amenaza-a-la-provincia-de-linares-,Diario El Heraldo Linares,conflicto,0.924582540988922
Maule,Yerbas Buenas,Problemática Ambiental: El uso de agroquímicos en las zonas limítrofes del Maule,2020-07-18,"El vínculo entre la actividad agrícola y la salud de nuestro medioambiente y personas, está siendo cada día más cuestionado.52 個月前",https://www.elnaveghable.cl/noticia/agro/problematica-ambiental-el-uso-de-agroquimicos-en-las-zonas-limitrofes-del-maule,El Naveghable,conflicto,0.8791730999946594
Ñuble,Bulnes,INDH identifica 116 conflictos socioambientales en Chile: hay 10 en Biobío y Ñuble,2018-09-16,El Instituto Nacional de Derechos Humanos (INDH) presentó un mapa de conflictos socioambientales que describe 116 situaciones a lo largo de,https://www.tvu.cl/prensa/2018/09/06/indh-identifica-116-conflictos-socioambientales-en-chile-hay-10-en-biobio-y-nuble.html,Televisión Universidad de Concepción,conflicto,0.9485446810722352
Ñuble,Bulnes,Los desafíos ambientales que enfrenta la Región de Ñuble,2019-06-18,"La Región de Ñuble tiene las condiciones para ser, antes que otras, una zona ecológica y neutral desde el punto de vista del uso del carbono",https://www.ladiscusion.cl/los-desafios-ambientales-que-enfrenta-la-region-de-nuble/,La Discusión,conflicto,0.9013913869857788
Ñuble,Bulnes,"Ñuble se levanta contra el saqueo ambiental, social y territorial",2014-09-13,Nada impidió que se congregara una multitud de 700 personas que se hizo notar en las calles del centro de Chillán.122 個月前,https://www.elciudadano.com/organizacion-social/nuble-se-levanta-contra-el-saqueo-ambiental-social-y-territorial/08/23/,elciudadano.com,conflicto,0.8980293273925781
Ñuble,Bulnes,Cabildos ciudadanos: Ñuble abre el debate,2019-11-17,"Desde el sábado pasado Ñuble abrió el debate y la discusión sobre las demandas sociales, las cuales se han canalizado en distintos cabildos",https://www.ladiscusion.cl/cabildos-ciudadanos-nuble-abre-el-debate/,La Discusión,conflicto,0.5942540764808655
Ñuble,Chillán Viejo,Descontaminación del aire: el desafío de ampliar el PPDA al 80% de la población de Ñuble,2024-02-20,"Al iniciar este 2024 el noveno año del Plan Preventivo de Descontaminación Atmosférica (PPDA) en Chillán y Chillán Viejo, surge un panorama",https://www.ladiscusion.cl/descontaminacion-del-aire-el-desafio-de-ampliar-el-ppda-al-80-de-la-poblacion/,La Discusión,conflicto,0.8407207727432251
Ñuble,Chillán Viejo,"Cristián Lineros, Jefe Oficina SMA Ñuble: “Nos Enfocamos en Brindar Respuestas Oportunas y Eficientes en Control Ambiental”",2021-12-19,"Este año las denuncias se centraron en ruidos molestos -específicamente, por la apertura de locales de diversión-; episodios de olores",https://portal.sma.gob.cl/index.php/cristian-lineros-jefe-oficina-sma-nuble-nos-enfocamos-en-brindar-respuestas-oportunas-y-eficientes-en-control-ambiental/,Superintendencia Del Medio Ambiente – Gobierno de Chile,conflicto,0.5289903283119202
Ñuble,Chillán Viejo,Tras más de 450 denuncias: SMA multa con $556 millones a empresa por malos olores en plantel porcino,2024-08-21,"La Superintendencia del Medio Ambiente (SMA) resolvió sancionar a la empresa Agrícola y Ganadera Chillán Viejo S.A., titular del “Plantel",https://www.biobiochile.cl/noticias/nacional/region-de-nuble/2024/07/26/tras-mas-de-450-denuncias-sma-multa-con-556-millones-a-empresa-por-malos-olores-en-plantel-porcino.shtml,BioBioChile,conflicto,0.6655598282814026
Ñuble,Chillán Viejo,Chillán Viejo registra la mayor cantidad de denuncias ambientales,2023-04-21,Son 38 las fuentes de malos olores que se identifican en la Región de Ñuble y que son parte de la revisión que desarrolla a diario la,https://www.ladiscusion.cl/chillan-viejo-registra-la-mayor-cantidad-de-denuncias-ambientales/,La Discusión,conflicto,0.580681562423706
Ñuble,Chillán Viejo,Problemas de Disposición,2023-03-21,"Para récord Guinness: la Municipalidad de Ancud envía, desde el año 2021, los residuos sólidos domiciliarios (RSD) de sus habitantes hasta el relleno",https://www.induambiente.com/especial/residuos/problemas-de-disposicion,Induambiente,conflicto,0.7436720728874207
Ñuble,Chillán Viejo,Chillán Viejo integra frente nacional de ciudades contaminadas,2019-04-18,"Chillán Viejo, Tiltil, Puchuncaví, Quintero y Huasco están creando un frente común, para combatir de manera coordinada los problemas de",https://www.ladiscusion.cl/chillan-viejo-integra-frente-nacional-de-ciudades-contaminadas/,La Discusión,conflicto,0.7465464472770691
Ñuble,Chillán Viejo,Los desafíos ambientales que enfrenta la Región de Ñuble,2019-06-18,"La Región de Ñuble tiene las condiciones para ser, antes que otras, una zona ecológica y neutral desde el punto de vista del uso del carbono",https://www.ladiscusion.cl/los-desafios-ambientales-que-enfrenta-la-region-de-nuble/,La Discusión,conflicto,0.9013913869857788
Ñuble,Chillán Viejo,Cabildos ciudadanos: Ñuble abre el debate,2019-11-17,"Desde el sábado pasado Ñuble abrió el debate y la discusión sobre las demandas sociales, las cuales se han canalizado en distintos cabildos",https://www.ladiscusion.cl/cabildos-ciudadanos-nuble-abre-el-debate/,La Discusión,conflicto,0.5942540764808655
Ñuble,Chillán Viejo,SEA Ñuble rechaza de manera unánime otorgar permiso al relleno sanitario de Inser S.A.,2021-05-19,La totalidad de los integrantes de la Comisión de Evaluación Ambiental (Coeva) de la Región de Ñuble rechazaron el proyecto de instalación,https://www.ladiscusion.cl/sea-nuble-rechaza-de-manera-unamine-otorgar-permiso-al-relleno-sanitario/,La Discusión,conflicto,0.5590811967849731
Ñuble,Chillán Viejo,Vecinos denuncian incendio en relleno sanitario de Chillán Viejo,2019-07-18,"Residentes del sector Llollinco, en la comuna Chillán Viejo, manifestaron su preocupación por un supuesto incendio ocurrido la mañana de",https://www.ladiscusion.cl/vecinos-denuncian-incendio-en-relleno-sanitario-de-ecobio/,La Discusión,conflicto,0.759909987449646
Ñuble,Chillán Viejo,"Ñuble se levanta contra el saqueo ambiental, social y territorial",2014-09-13,Nada impidió que se congregara una multitud de 700 personas que se hizo notar en las calles del centro de Chillán.122 個月前,https://www.elciudadano.com/organizacion-social/nuble-se-levanta-contra-el-saqueo-ambiental-social-y-territorial/08/23/,elciudadano.com,conflicto,0.8980293273925781
Ñuble,Chillán,Los desafíos ambientales que enfrenta la Región de Ñuble,2019-06-18,"La Región de Ñuble tiene las condiciones para ser, antes que otras, una zona ecológica y neutral desde el punto de vista del uso del carbono",https://www.ladiscusion.cl/los-desafios-ambientales-que-enfrenta-la-region-de-nuble/,La Discusión,conflicto,0.9013913869857788
Ñuble,Chillán,"Ñuble se levanta contra el saqueo ambiental, social y territorial",2014-09-13,Nada impidió que se congregara una multitud de 700 personas que se hizo notar en las calles del centro de Chillán.122 個月前,https://www.elciudadano.com/organizacion-social/nuble-se-levanta-contra-el-saqueo-ambiental-social-y-territorial/08/23/,elciudadano.com,conflicto,0.8980293273925781
Ñuble,Chillán,Chillán Viejo registra la mayor cantidad de denuncias ambientales,2023-04-21,Son 38 las fuentes de malos olores que se identifican en la Región de Ñuble y que son parte de la revisión que desarrolla a diario la,https://www.ladiscusion.cl/chillan-viejo-registra-la-mayor-cantidad-de-denuncias-ambientales/,La Discusión,conflicto,0.580681562423706
Ñuble,Chillán,Embalse Punilla: Erradicación arriera-campesina y pérdida de biodiversidad en la precordillera del Ñuble,2016-11-14,"[resumen.cl] Durante varias generaciones, el proyecto embalse Punilla amenazó la cuenca del río 'uble y dividía las opiniones",https://resumen.cl/articulos/embalse-punilla-erradicacion-arriera-campesina-y-perdida-de-biodiversidad-en-la-precordillera-del-nuble,Resumen.cl,conflicto,0.9338716268539428
Ñuble,Chillán,Cabildos ciudadanos: Ñuble abre el debate,2019-11-17,"Desde el sábado pasado Ñuble abrió el debate y la discusión sobre las demandas sociales, las cuales se han canalizado en distintos cabildos",https://www.ladiscusion.cl/cabildos-ciudadanos-nuble-abre-el-debate/,La Discusión,conflicto,0.5942540764808655
Ñuble,Chillán,Chillán Viejo integra frente nacional de ciudades contaminadas,2019-04-18,"Chillán Viejo, Tiltil, Puchuncaví, Quintero y Huasco están creando un frente común, para combatir de manera coordinada los problemas de",https://www.ladiscusion.cl/chillan-viejo-integra-frente-nacional-de-ciudades-contaminadas/,La Discusión,conflicto,0.7465464472770691
Ñuble,Cobquecura,INDH identifica 116 conflictos socioambientales en Chile: hay 10 en Biobío y Ñuble,2018-09-16,El Instituto Nacional de Derechos Humanos (INDH) presentó un mapa de conflictos socioambientales que describe 116 situaciones a lo largo de,https://www.tvu.cl/prensa/2018/09/06/indh-identifica-116-conflictos-socioambientales-en-chile-hay-10-en-biobio-y-nuble.html,Televisión Universidad de Concepción,conflicto,0.9485446810722352
Ñuble,Cobquecura,Cobquecura en pie de guerra: La lucha del litoral del Ñuble por evitar la instalación de ocho proyectos salmoneros,2018-10-17,Los planes de Inversiones Pelícano se emplazan en una zona declarada santuario de la naturaleza por albergar a más de tres mil lobos marinos,https://www.emol.com/noticias/Nacional/2018/10/11/923547/Cobquecura-en-pie-de-guerra-La-lucha-del-litoral-del-Nuble-por-evitar-la-instalacion-de-ocho-proyectos-salmoneros.html,Emol,conflicto,0.9864748120307922
Ñuble,Cobquecura,"Cobquecura: Pueblo chico, infierno grande",2016-12-15,"El 27 de febrero de 2010 ocurre en Chile el terremoto más fuerte en décadas y su epicentro fue en Cobquecura. Hoy, a más de 6 años,",https://www.elciudadano.com/medio-ambiente/cobquecura-pueblo-chico-infierno-grande346/11/22/,elciudadano.com,conflicto,0.9119481444358826
Ñuble,Cobquecura,Los desafíos ambientales que enfrenta la Región de Ñuble,2019-06-18,"La Región de Ñuble tiene las condiciones para ser, antes que otras, una zona ecológica y neutral desde el punto de vista del uso del carbono",https://www.ladiscusion.cl/los-desafios-ambientales-que-enfrenta-la-region-de-nuble/,La Discusión,conflicto,0.9013913869857788
Ñuble,Cobquecura,Cabildos ciudadanos: Ñuble abre el debate,2019-11-17,"Desde el sábado pasado Ñuble abrió el debate y la discusión sobre las demandas sociales, las cuales se han canalizado en distintos cabildos",https://www.ladiscusion.cl/cabildos-ciudadanos-nuble-abre-el-debate/,La Discusión,conflicto,0.5942540764808655
Ñuble,Coelemu,Los desafíos ambientales que enfrenta la Región de Ñuble,2019-06-18,"La Región de Ñuble tiene las condiciones para ser, antes que otras, una zona ecológica y neutral desde el punto de vista del uso del carbono",https://www.ladiscusion.cl/los-desafios-ambientales-que-enfrenta-la-region-de-nuble/,La Discusión,conflicto,0.9013913869857788
Ñuble,El Carmen,Ñuble: Conflicto por construcción de embalse motivó visita del INDH a comunidades afectadas,2020-11-17,"El Estado, a través del Ministerio de Obras Públicas, pretende construir un embalse en el río Diguillín, denominado “Embalse Zapallar”.48 個月前",https://www.elciudadano.com/chile/posible-construccion-de-embalse-motivo-visita-del-indh-a-comunidades-afectadas/11/05/,elciudadano.com,conflicto,0.9842056035995485
Ñuble,El Carmen,"Proyecto Embalse en Diguillín se vota este lunes: ""Si aprueban esto, va a quedar en la historia que ellos acabaron con San Vicente Bajo"" advierte vecina",2024-01-20,"Este próximo 22 de enero, la comisión de evaluación ambiental de ñuble votará el polémico proyecto de embalse Zapallar en el río Diguillín.10 個月前",https://resumen.cl/articulos/proyecto-embalse-en-diguillin-se-vota-este-lunes-si-aprueban-esto-va-a-quedar-en-la-historia-que-ellos-acabaron-con-san-vicente-bajo-advierte-vecina,Resumen.cl,conflicto,0.5373788475990295
Ñuble,El Carmen,Descontaminación del aire: el desafío de ampliar el PPDA al 80% de la población de Ñuble,2024-02-20,"Al iniciar este 2024 el noveno año del Plan Preventivo de Descontaminación Atmosférica (PPDA) en Chillán y Chillán Viejo, surge un panorama",https://www.ladiscusion.cl/descontaminacion-del-aire-el-desafio-de-ampliar-el-ppda-al-80-de-la-poblacion/,La Discusión,conflicto,0.8407207727432251
Ñuble,Ninhue,Los desafíos ambientales que enfrenta la Región de Ñuble,2019-06-18,"La Región de Ñuble tiene las condiciones para ser, antes que otras, una zona ecológica y neutral desde el punto de vista del uso del carbono",https://www.ladiscusion.cl/los-desafios-ambientales-que-enfrenta-la-region-de-nuble/,La Discusión,conflicto,0.9013913869857788
Ñuble,Pinto,Los desafíos ambientales que enfrenta la Región de Ñuble,2019-06-18,"La Región de Ñuble tiene las condiciones para ser, antes que otras, una zona ecológica y neutral desde el punto de vista del uso del carbono",https://www.ladiscusion.cl/los-desafios-ambientales-que-enfrenta-la-region-de-nuble/,La Discusión,conflicto,0.9013913869857788
Ñuble,Pinto,"Proyecto Embalse en Diguillín se vota este lunes: ""Si aprueban esto, va a quedar en la historia que ellos acabaron con San Vicente Bajo"" advierte vecina",2024-01-20,"Este próximo 22 de enero, la comisión de evaluación ambiental de ñuble votará el polémico proyecto de embalse Zapallar en el río Diguillín.10 個月前",https://resumen.cl/articulos/proyecto-embalse-en-diguillin-se-vota-este-lunes-si-aprueban-esto-va-a-quedar-en-la-historia-que-ellos-acabaron-con-san-vicente-bajo-advierte-vecina,Resumen.cl,conflicto,0.5373788475990295
Ñuble,Pinto,Denuncian desborde de aguas servidas en El Rosal,2023-11-20,"Cuatro meses llevan los vecinos de El Rosal, en la comuna de Pinto, viviendo una situación preocupante que afecta directamente su salud,",https://www.ladiscusion.cl/denuncian-desborde-de-aguas-servidas-en-el-rosal/,La Discusión,conflicto,0.6087554097175598
Ñuble,Pinto,Cabildos ciudadanos: Ñuble abre el debate,2019-11-17,"Desde el sábado pasado Ñuble abrió el debate y la discusión sobre las demandas sociales, las cuales se han canalizado en distintos cabildos",https://www.ladiscusion.cl/cabildos-ciudadanos-nuble-abre-el-debate/,La Discusión,conflicto,0.5942540764808655
Ñuble,Quillón,Vecinos de Celulosa Nueva Aldea en Quillón denuncian malas prácticas de Forestal Arauco y afectación por incendios forestales,2024-04-21,"Una de las comunidades más afectadas por los incendios forestales en el centro sur de Chile en el año 2023 fueron los habitantes de Quillón,",https://resumen.cl/articulos/vecinos-de-celulosa-nueva-aldea-en-quillon-denuncian-malas-practicas-de-forestal-arauco-y-afectacion-por-incendios-forestales,Resumen.cl,conflicto,0.6921267509460449
Ñuble,Ránquil,Cabildos ciudadanos: Ñuble abre el debate,2019-11-17,"Desde el sábado pasado Ñuble abrió el debate y la discusión sobre las demandas sociales, las cuales se han canalizado en distintos cabildos",https://www.ladiscusion.cl/cabildos-ciudadanos-nuble-abre-el-debate/,La Discusión,conflicto,0.5942540764808655
Ñuble,San Carlos,Descontaminación del aire: el desafío de ampliar el PPDA al 80% de la población de Ñuble,2024-02-20,"Al iniciar este 2024 el noveno año del Plan Preventivo de Descontaminación Atmosférica (PPDA) en Chillán y Chillán Viejo, surge un panorama",https://www.ladiscusion.cl/descontaminacion-del-aire-el-desafio-de-ampliar-el-ppda-al-80-de-la-poblacion/,La Discusión,conflicto,0.8407207727432251
Ñuble,San Carlos,Ñuble: SMA ordena Medidas Provisionales de Prohibición a discoteque “Santos y Demonios San Carlos”,2022-09-19,"Tras denuncias realizadas por vecinos del sector e inspecciones ambientales por parte de fiscalizadores de la Superintendencia,",https://portal.sma.gob.cl/index.php/nuble-sma-ordena-medidas-provisionales-de-prohibicion-a-discoteque-santos-y-demonios-san-carlos/,Superintendencia Del Medio Ambiente – Gobierno de Chile,conflicto,0.6148692965507507
Ñuble,San Carlos,Incendios forestales: Qué comunas están con Emergencia y Preemergencia Ambiental,2023-02-19,"Durante a fines de la semana pasada se produjeron varios siniestros en las regiones de Ñuble, Bío Bío y Maule por lo que la calidad del aire",https://www.concierto.cl/2023/02/incendios-forestales-que-comunas-estan-con-emergencia-y-preemergencia-ambiental/,Radio Concierto Chile,conflicto,0.5805304646492004
Ñuble,San Carlos,Discusión en llamas: San Carlos pelea con Chillán por origen de longanizas,2023-04-21,Un inesperado conflicto generó en la Región de Ñuble la denominación de origen otorgado por el Instituto Nacional de Propiedad Industrial,https://cooperativa.cl/noticias/pais/region-de-nuble/discusion-en-llamas-san-carlos-pelea-con-chillan-por-origen-de/2023-04-05/114541.html,Cooperativa.cl,conflicto,0.9485080242156982
Ñuble,San Carlos,Denuncias activaron investigación ambiental en plantel avícola,2024-06-21,LOCAL.- La Superintendencia del Medio Ambiente (SMA) ha iniciado un procedimiento de requerimiento de ingreso al Sistema de Evaluación de,https://www.sancarlosonline.cl/2024/06/denuncias-activaron-investigacion.html,SanCarlosOnline,conflicto,0.5050421953201294
Ñuble,San Carlos,Los desafíos ambientales que enfrenta la Región de Ñuble,2019-06-18,"La Región de Ñuble tiene las condiciones para ser, antes que otras, una zona ecológica y neutral desde el punto de vista del uso del carbono",https://www.ladiscusion.cl/los-desafios-ambientales-que-enfrenta-la-region-de-nuble/,La Discusión,conflicto,0.9013913869857788
Ñuble,San Carlos,Mar de Ñuble no sería apto para construir un puerto,2019-08-18,"LOCAL .- By Mario San Martin Agosto 10, 2019 Miguel Ángel Aguayo, miembro del directorio de la empresa portuaria Talcahuano- San Vicente",https://www.sancarlosonline.cl/2019/08/mar-de-nuble-no-seria-apto-para.html,SanCarlosOnline,conflicto,0.6149469614028931
Ñuble,San Carlos,Piden transparentar proyecto Embalse La Punilla,2020-09-17,Declaración Pública. Últimamente se ha intensificado la presión político-empresarial ante el gobierno para que en este período se inicie,https://www.sancarlosonline.cl/2020/08/piden-transparentar-proyecto-embalse-la.html,sancarlosonline,conflicto,0.6380711793899536
Ñuble,San Fabián,Chile reactiva el polémico proyecto de embalse Nueva La Punilla,2024-05-21,"Paralizado durante años por problemas financieros y de planificación, Chile sigue adelante con las obras que podrían suponer riesgos para",https://dialogue.earth/es/agua/nueva-la-punilla-embalse-chile-riesgo-comunidad-area-protegida/,Dialogo Chino,conflicto,0.71983802318573
